Artwork_Name,Artist Name,Artist Reputation,Sculpture_Type,Material,Height,Width,Weight,Creation_Year,Artwork_Age,Artist_Alive,Aesthetic_Descriptor,Provenance,Previous_Auction_Price,Price
Classical_Agnes_5574,Agnes Patton,,Classical,Marble,22.0,9.0,122223.0,1998,27,Yes,Intricate,Private Collection,108.23,129.61
Contemporary_Dennis_5575,Dennis Carter,0.24,Contemporary,Brass,12.0,6.0,2938.0,1989,36,Yes,Minimal,Inherited Estate,4.96,5.38
Baroque_Lavonne_5576,Lavonne Gilliam,0.34,Baroque,Brass,46.0,14.0,59674.0,1945,80,No,Intricate,Inherited Estate,88.4,81.41
Classical_Antionette_5577,Antionette Tsan,0.5,Classical,Stone,31.0,14.0,1889965.0,1960,65,Yes,Minimal,Inherited Estate,8840.39,9511.96
Minimalist_Perry_5578,Perry Breland,0.3,Minimalist,Bronze,15.0,7.0,3391.0,1917,108,No,Polished,Auctioned in New York,7.21,7.94
Baroque_Henry_5579,Henry Flanagan,0.73,Baroque,Aluminium,12.0,6.0,269.0,1928,97,No,Rustic,Acquired from Artist,4.11,3.78
Modern_Tessa_5580,Tessa Marino,0.02,Modern,Aluminium,23.0,13.0,1599.0,1982,43,Yes,Polished,Auctioned in New York,4.02,3.67
Minimalist_Vanessa_5581,Vanessa Duffy,0.4,Minimalist,,37.0,25.0,,1852,173,No,Intricate,Acquired from Artist,2196.31,2497.78
Modern_Betty_5582,Betty Mchenry,0.41,Modern,Wood,3.0,3.0,21.0,1864,161,No,Intricate,Museum Deaccession,2.3,3.01
Classical_Peter_5583,Peter Rojas,0.21,Classical,Wood,21.0,6.0,63.0,1979,46,Yes,Elegant,Gallery Exhibition,6.05,5.86
Renaissance_James_5584,James Forman,0.57,Renaissance,Brass,34.0,11.0,12986.0,1860,165,No,Expressive,Inherited Estate,31.9,29.53
Minimalist_Amy_5585,Amy Ritchey,0.64,Minimalist,Marble,26.0,16.0,1142844.0,1958,67,Yes,Rustic,Auctioned in London,444.41,611.64
Classical_Laura_5586,Laura Veltri,0.33,Classical,Aluminium,10.0,5.0,180.0,1963,62,Yes,Rustic,Inherited Estate,3.41,4.17
Minimalist_Elton_5587,Elton Parker,0.02,Minimalist,Aluminium,11.0,7.0,315.0,1970,55,Yes,Vibrant,Private Collection,2.44,3.75
Renaissance_Teresita_5588,Teresita Hernandez,0.05,Renaissance,,22.0,15.0,529455.0,1871,154,No,Intricate,Museum Deaccession,1051.55,1652.88
Contemporary_Teresa_5589,Teresa Small,0.25,Contemporary,Wood,30.0,17.0,653.0,1906,119,No,Polished,Auctioned in London,3.72,3.94
Minimalist_Allene_5590,Allene Werley,0.25,Minimalist,Brass,3.0,3.0,51.0,1892,133,No,Intricate,Inherited Estate,3.45,4.76
Renaissance_Kayla_5591,Kayla Turpin,0.27,Renaissance,Clay,9.0,4.0,188.0,1851,174,No,Polished,Museum Deaccession,4.58,6.64
Classical_Janna_5592,Janna Watson,,Classical,Marble,37.0,9.0,177152.0,1931,94,No,Polished,Acquired from Artist,481.79,449.01
Baroque_Nathan_5593,Nathan Dunn,0.79,Baroque,Stone,20.0,8.0,378113.0,1971,54,Yes,Minimal,Private Collection,2188.23,3401.03
Abstract_Amy_5594,Amy Wood,0.42,Abstract,Stone,26.0,7.0,498141.0,1980,45,Yes,Elegant,Private Collection,527.51,725.45
Minimalist_Pat_5595,Pat Chauncey,0.86,Minimalist,Aluminium,9.0,5.0,200.0,1941,84,No,Intricate,Auctioned in New York,5.54,5.72
Minimalist_Jessica_5596,Jessica Colpitts,0.37,Minimalist,Clay,14.0,6.0,912.0,1912,113,No,Elegant,Museum Deaccession,4.39,6.22
Classical_Shaunda_5597,Shaunda Thomas,0.56,Classical,Clay,3.0,2.0,16.0,1891,134,No,Intricate,Acquired from Artist,5.81,6.04
Renaissance_Ronald_5598,Ronald Cross,0.56,Renaissance,Aluminium,32.0,23.0,1544.0,1979,46,Yes,Polished,Auctioned in London,4.39,4.17
Classical_Harold_5599,Harold Bickham,0.97,Classical,Clay,8.0,5.0,141.0,1917,108,No,Expressive,Gallery Exhibition,3.79,6.11
Abstract_Rosemary_5600,Rosemary Sampson,0.67,Abstract,Aluminium,15.0,7.0,457.0,1862,163,No,Polished,Inherited Estate,3.16,3.49
Contemporary_Elia_5601,Elia Curry,0.68,Contemporary,Stone,12.0,6.0,46034.0,1945,80,No,Polished,Museum Deaccession,98.65,158.62
Minimalist_Mark_5602,Mark Bowden,0.44,Minimalist,Brass,,3.0,164.0,1924,101,No,Rustic,Acquired from Artist,6.35,6.41
Baroque_Gavin_5603,Gavin Porter,0.39,Baroque,,41.0,23.0,4341915.0,1925,100,No,Expressive,Auctioned in London,1266.09,1933.11
Renaissance_Ramon_5604,Ramon Davis,0.92,Renaissance,Bronze,14.0,7.0,3049.0,1913,112,No,Intricate,Private Collection,6.52,5.94
Renaissance_Thelma_5605,Thelma Dean,0.87,Renaissance,Brass,19.0,8.0,2559.0,1903,122,No,Minimal,Gallery Exhibition,13.32,16.9
Abstract_Madie_5606,Madie Stultz,0.79,Abstract,Stone,19.0,12.0,841044.0,1974,51,Yes,Rustic,Gallery Exhibition,2168.11,2675.13
Renaissance_Lisa_5607,Lisa Vega,0.2,Renaissance,Wood,29.0,11.0,254.0,1988,37,Yes,Elegant,Auctioned in London,4.52,4.86
Minimalist_Katelyn_5608,Katelyn Whitacre,0.32,Minimalist,Stone,26.0,9.0,476908.0,1972,53,Yes,Expressive,Acquired from Artist,2072.4,2552.57
Minimalist_Gerard_5609,Gerard Morales,0.23,Minimalist,Clay,20.0,11.0,2573.0,1858,167,No,Polished,Auctioned in New York,3.47,3.68
Minimalist_Ethel_5610,Ethel Smith,,Minimalist,Brass,,,76584.0,1976,49,Yes,Expressive,Auctioned in London,235.09,272.51
Minimalist_Vicky_5611,Vicky Avant,0.51,Minimalist,Marble,5.0,3.0,651.0,2019,6,Yes,Expressive,Museum Deaccession,5.94,5.84
Minimalist_April_5612,April Matlock,0.06,Minimalist,Wood,5.0,3.0,22.0,1879,146,No,Expressive,Gallery Exhibition,6.07,6.1
Contemporary_Hope_5613,Hope Haines,0.8,Contemporary,Clay,17.0,8.0,1543.0,1868,157,No,Polished,Auctioned in London,9.01,13.67
Contemporary_Mary_5614,Mary Burruss,,Contemporary,,37.0,17.0,3963.0,1986,39,Yes,Intricate,Private Collection,9.97,13.05
Baroque_Beaulah_5615,Beaulah Ledoux,0.58,Baroque,Marble,12.0,6.0,20337.0,1961,64,Yes,Minimal,Museum Deaccession,34.64,43.34
Renaissance_Michelle_5616,Michelle Mezick,0.82,Renaissance,Aluminium,15.0,7.0,370.0,1941,84,No,Rustic,Private Collection,6.57,6.47
Contemporary_Dorothy_5617,Dorothy Mathson,0.32,Contemporary,Wood,13.0,6.0,142.0,1946,79,No,Elegant,Acquired from Artist,4.42,6.25
Renaissance_Keith_5618,Keith Forster,0.32,Renaissance,,16.0,8.0,3384.0,1986,39,Yes,Intricate,Museum Deaccession,15.92,15.63
Minimalist_Frank_5619,Frank Neff,0.26,Minimalist,Clay,22.0,13.0,3570.0,1969,56,Yes,Elegant,Museum Deaccession,3.83,5.44
Renaissance_Vincent_5620,Vincent Adams,0.36,Renaissance,Aluminium,,16.0,1972.0,1900,125,No,Rustic,Private Collection,3.19,4.2
Contemporary_Debra_5621,Debra Harrell,,Contemporary,Clay,32.0,11.0,5535.0,1936,89,No,Minimal,Private Collection,29.04,42.91
Abstract_Kimberlee_5622,Kimberlee Lewis,0.33,Abstract,Wood,29.0,11.0,319.0,1960,65,Yes,Polished,Auctioned in London,4.81,6.93
Baroque_William_5623,William Chamberlain,0.5,Baroque,Aluminium,17.0,,1054.0,1895,130,No,Elegant,Auctioned in New York,4.65,6.21
Baroque_Sandra_5624,Sandra Mitchell,0.66,Baroque,Brass,27.0,17.0,48264.0,1933,92,No,Expressive,Auctioned in London,134.42,209.03
Classical_Melony_5625,Melony Owen,0.38,Classical,Aluminium,37.0,16.0,,1937,88,No,Vibrant,Museum Deaccession,20.91,29.96
Classical_Tiana_5626,Tiana Henderson,0.55,Classical,Stone,26.0,7.0,324788.0,1961,64,Yes,Rustic,Museum Deaccession,125.26,181.26
Contemporary_Brenda_5627,Brenda Mercer,0.9,Contemporary,Brass,32.0,10.0,16449.0,1923,102,No,Polished,Acquired from Artist,47.92,59.4
Renaissance_Paula_5628,Paula Lesueur,0.35,Renaissance,Stone,19.0,9.0,389251.0,1851,174,No,Polished,Inherited Estate,400.43,645.59
Renaissance_Alvin_5629,Alvin Debusk,0.6,Renaissance,Stone,36.0,11.0,,1968,57,Yes,Vibrant,Museum Deaccession,5905.26,5622.81
Contemporary_Donna_5630,Donna Ekmark,,Contemporary,Brass,29.0,15.0,52210.0,2019,6,Yes,Vibrant,Gallery Exhibition,32.78,37.41
Classical_Joseph_5631,Joseph Horn,0.65,Classical,Aluminium,9.0,4.0,128.0,2007,18,Yes,Vibrant,Museum Deaccession,3.51,5.81
Renaissance_Justin_5632,Justin Scerra,0.26,Renaissance,Aluminium,33.0,14.0,2321.0,2017,8,Yes,Elegant,Private Collection,5.6,6.9
Classical_Anthony_5633,Anthony Hood,0.91,Classical,Brass,15.0,6.0,2964.0,1953,72,Yes,Expressive,Acquired from Artist,4.7,5.42
Renaissance_Carol_5634,Carol Pickering,0.41,Renaissance,Bronze,,5.0,,1855,170,No,Minimal,Private Collection,5.37,6.46
Renaissance_Stacy_5635,Stacy Miller,0.22,Renaissance,Aluminium,9.0,5.0,96.0,2017,8,Yes,Minimal,Gallery Exhibition,3.19,3.08
Baroque_Noah_5636,Noah Hauck,0.92,Baroque,Stone,13.0,6.0,31565.0,1944,81,No,Rustic,Auctioned in London,136.76,226.73
Contemporary_Katherine_5637,Katherine Kercher,0.5,Contemporary,Marble,12.0,8.0,44975.0,1950,75,No,Rustic,Inherited Estate,167.74,171.16
Minimalist_Marjorie_5638,Marjorie Driskell,0.82,Minimalist,Brass,34.0,19.0,91291.0,1938,87,No,Minimal,Gallery Exhibition,839.54,814.18
Minimalist_Brian_5639,Brian Bustamente,0.54,Minimalist,Aluminium,37.0,13.0,2710.0,1878,147,No,Elegant,Auctioned in London,5.08,8.11
Baroque_Ronald_5640,Ronald Hepburn,0.11,Baroque,Bronze,45.0,26.0,123304.0,1851,174,No,Vibrant,Private Collection,416.46,436.45
Abstract_Robert_5641,Robert Paul,0.41,Abstract,Stone,12.0,6.0,33354.0,1976,49,Yes,Elegant,Acquired from Artist,29.49,37.73
Modern_Tracey_5642,Tracey Dubiel,0.32,Modern,Clay,28.0,17.0,6339.0,1971,54,Yes,Vibrant,Auctioned in New York,6.81,6.44
Abstract_Maria_5643,Maria Mcintosh,0.88,Abstract,Aluminium,19.0,,,1867,158,No,Polished,Private Collection,3.03,4.56
Baroque_Laura_5644,Laura Moreno,0.4,Baroque,Wood,20.0,11.0,358.0,1915,110,No,Polished,Museum Deaccession,4.19,6.25
Renaissance_Ann_5645,Ann Park,0.33,Renaissance,Marble,12.0,7.0,,1967,58,Yes,Polished,Acquired from Artist,64.53,89.59
Baroque_Helen_5646,Helen Logan,0.69,Baroque,,,5.0,,1929,96,No,Intricate,Auctioned in London,10.32,16.37
Minimalist_Jeffrey_5647,Jeffrey Livezey,0.21,Minimalist,Bronze,24.0,13.0,12605.0,1967,58,Yes,Vibrant,Acquired from Artist,16.01,23.05
Classical_Timothy_5648,Timothy Balint,0.5,Classical,Marble,25.0,6.0,109702.0,1966,59,Yes,Intricate,Private Collection,537.44,668.07
Classical_Jennifer_5649,Jennifer Howe,,Classical,,17.0,8.0,1118.0,1965,60,Yes,Intricate,Auctioned in London,4.67,7.52
Renaissance_Frank_5650,Frank Bauer,0.33,Renaissance,,5.0,3.0,,1922,103,No,Polished,Museum Deaccession,3.8,4.0
Abstract_Susan_5651,Susan Wolfe,0.89,Abstract,Marble,9.0,5.0,2167.0,1871,154,No,Intricate,Acquired from Artist,10.33,9.78
Minimalist_Andrew_5652,Andrew Gill,0.71,Minimalist,Stone,7.0,4.0,3579.0,1916,109,No,Polished,Private Collection,9.75,11.95
Baroque_James_5653,James Reichman,0.26,Baroque,Brass,15.0,6.0,2962.0,1973,52,Yes,Rustic,Private Collection,4.61,5.92
Classical_Lynda_5654,Lynda Traverso,,Classical,Bronze,4.0,4.0,,1922,103,No,Elegant,Acquired from Artist,5.14,6.44
Classical_Dora_5655,Dora Johnson,0.15,Classical,Stone,30.0,20.0,7165555.0,1888,137,No,Rustic,Gallery Exhibition,28551.45,27252.25
Classical_Rochelle_5656,Rochelle Jarvie,0.82,Classical,Clay,19.0,16.0,3726.0,1939,86,No,Expressive,Private Collection,11.43,13.59
Baroque_Edward_5657,Edward Osterman,0.83,Baroque,Bronze,3.0,3.0,67.0,1920,105,No,Expressive,Acquired from Artist,5.23,6.46
Classical_Mayra_5658,Mayra Gallion,0.76,Classical,Clay,33.0,16.0,10102.0,2015,10,Yes,Polished,Auctioned in London,14.01,20.7
Classical_Arthur_5659,Arthur Kemp,,Classical,Clay,,2.0,15.0,1928,97,No,Minimal,Auctioned in New York,4.37,4.72
Classical_James_5660,James Davis,0.33,Classical,Wood,25.0,9.0,274.0,2012,13,Yes,Elegant,Auctioned in London,5.89,6.45
Minimalist_Jason_5661,Jason Rubert,0.42,Minimalist,Wood,28.0,6.0,117.0,1992,33,Yes,Minimal,Inherited Estate,4.1,6.47
Renaissance_Abby_5662,Abby Phillips,0.24,Renaissance,Brass,16.0,6.0,3591.0,1900,125,No,Elegant,Museum Deaccession,17.28,16.83
Modern_Anthony_5663,Anthony Pajerski,0.3,Modern,Bronze,17.0,7.0,3030.0,1946,79,No,Elegant,Inherited Estate,4.19,5.04
Minimalist_Gerry_5664,Gerry Carson,0.62,Minimalist,Stone,16.0,,88886.0,1915,110,No,Expressive,Museum Deaccession,259.27,421.26
Abstract_Mariano_5665,Mariano Mittendorf,0.56,Abstract,Wood,4.0,4.0,28.0,2019,6,Yes,Vibrant,Museum Deaccession,5.5,6.06
Classical_Gerardo_5666,Gerardo Stephens,0.28,Classical,Bronze,6.0,4.0,184.0,1930,95,No,Intricate,Acquired from Artist,5.13,5.96
Abstract_Edward_5667,Edward Ylonen,,Abstract,Stone,23.0,7.0,108134.0,1887,138,No,Rustic,Private Collection,101.89,112.4
Abstract_Ismael_5668,Ismael Dion,0.6,Abstract,Brass,19.0,7.0,4611.0,2015,10,Yes,Expressive,Auctioned in London,17.31,17.59
Renaissance_Gary_5669,Gary Berry,0.09,Renaissance,Wood,13.0,7.0,157.0,1904,121,No,Intricate,Private Collection,4.64,4.4
Classical_Jean_5670,Jean Grado,0.71,Classical,Marble,20.0,7.0,102155.0,1972,53,Yes,Minimal,Auctioned in London,445.86,491.16
Modern_Patsy_5671,Patsy Simpson,0.97,Modern,Marble,6.0,4.0,2369.0,2011,14,Yes,Polished,Museum Deaccession,3.99,3.97
Abstract_Jane_5672,Jane Catron,0.39,Abstract,Wood,7.0,4.0,29.0,1998,27,Yes,Polished,Gallery Exhibition,5.12,5.11
Modern_Christine_5673,Christine Mcgaughey,,Modern,Bronze,51.0,12.0,38483.0,1864,161,No,Intricate,Gallery Exhibition,242.18,263.31
Renaissance_David_5674,David Bourne,0.44,Renaissance,Bronze,10.0,4.0,885.0,1855,170,No,Rustic,Inherited Estate,3.5,3.53
Modern_Clifford_5675,Clifford Walton,0.61,Modern,Clay,45.0,16.0,6962.0,1965,60,Yes,Rustic,Gallery Exhibition,28.52,27.87
Abstract_Jack_5676,Jack Williams,0.02,Abstract,Marble,32.0,9.0,554754.0,1894,131,No,Elegant,Acquired from Artist,520.94,551.1
Renaissance_Robert_5677,Robert Russo,0.18,Renaissance,Wood,13.0,7.0,149.0,1972,53,Yes,Polished,Auctioned in New York,3.31,3.6
Modern_Jennifer_5678,Jennifer Brown,0.64,Modern,Clay,11.0,7.0,719.0,1908,117,No,Rustic,Private Collection,5.02,5.19
Modern_Timothy_5679,Timothy Fonner,0.32,Modern,Brass,9.0,5.0,844.0,1917,108,No,Expressive,Inherited Estate,3.57,4.17
Contemporary_Angela_5680,Angela Nistler,0.64,Contemporary,Brass,44.0,15.0,121249.0,1970,55,Yes,Elegant,Private Collection,52.53,81.42
Abstract_Vickie_5681,Vickie Strong,0.46,Abstract,Brass,,5.0,465.0,1885,140,No,Expressive,Auctioned in London,4.77,6.58
Abstract_Bonnie_5682,Bonnie Mason,0.47,Abstract,Brass,32.0,15.0,65082.0,1927,98,No,Expressive,Auctioned in New York,181.5,196.06
Classical_Lewis_5683,Lewis Orsi,0.97,Classical,Aluminium,14.0,7.0,472.0,1895,130,No,Elegant,Inherited Estate,4.55,6.47
Modern_Nathan_5684,Nathan Huberty,,Modern,Aluminium,,19.0,2593.0,1973,52,Yes,Polished,Gallery Exhibition,4.95,4.97
Renaissance_Essie_5685,Essie Parvin,0.48,Renaissance,Brass,12.0,8.0,3781.0,1890,135,No,Minimal,Acquired from Artist,15.65,15.13
Contemporary_Zachary_5686,Zachary Colon,0.44,Contemporary,Aluminium,48.0,28.0,6929.0,1862,163,No,Polished,Private Collection,9.99,14.65
Contemporary_Bonnie_5687,Bonnie Wagner,0.42,Contemporary,Brass,19.0,6.0,2689.0,2020,5,Yes,Intricate,Auctioned in New York,7.59,11.58
Abstract_Barbara_5688,Barbara Ryan,0.61,Abstract,Aluminium,8.0,4.0,115.0,1967,58,Yes,Elegant,Acquired from Artist,2.88,3.09
Abstract_Darrell_5689,Darrell Lawson,0.48,Abstract,Wood,26.0,8.0,104.0,1931,94,No,Elegant,Acquired from Artist,3.33,4.26
Modern_Kayla_5690,Kayla Mihm,0.42,Modern,Bronze,6.0,5.0,,1910,115,No,Polished,Gallery Exhibition,5.18,5.88
Abstract_Rose_5691,Rose Wilson,0.19,Abstract,Clay,21.0,8.0,1530.0,1892,133,No,Minimal,Acquired from Artist,3.95,5.57
Baroque_Jamie_5692,Jamie Freeman,0.45,Baroque,Marble,16.0,8.0,66688.0,1939,86,No,Elegant,Gallery Exhibition,136.48,161.67
Classical_Charles_5693,Charles Turner,0.08,Classical,Brass,15.0,7.0,6398.0,1933,92,No,Elegant,Museum Deaccession,2.51,3.52
Baroque_Stella_5694,Stella Hunter,0.5,Baroque,Bronze,10.0,,503.0,1976,49,Yes,Vibrant,Auctioned in London,3.52,4.66
Classical_Joe_5695,Joe Alonso,0.4,Classical,Aluminium,40.0,21.0,4374.0,1981,44,Yes,Expressive,Inherited Estate,8.89,9.66
Contemporary_Rosalinda_5696,Rosalinda Amato,0.26,Contemporary,Aluminium,23.0,14.0,1614.0,1955,70,Yes,Minimal,Inherited Estate,4.38,5.06
Modern_Mistie_5697,Mistie Robinson,0.62,Modern,Wood,34.0,16.0,683.0,1867,158,No,Elegant,Auctioned in London,6.81,6.6
Renaissance_Michelle_5698,Michelle Hu,0.56,Renaissance,,22.0,12.0,1034.0,1924,101,No,Polished,Auctioned in New York,6.13,6.52
Classical_Harry_5699,Harry Lopez,0.35,Classical,Bronze,43.0,30.0,142824.0,1888,137,No,Rustic,Gallery Exhibition,404.47,372.29
Minimalist_Karen_5700,Karen Davis,0.41,Minimalist,Wood,32.0,11.0,730.0,1861,164,No,Expressive,Acquired from Artist,4.63,5.52
Renaissance_Mae_5701,Mae Byrd,0.81,Renaissance,Stone,18.0,8.0,267118.0,1958,67,Yes,Polished,Auctioned in London,872.03,1084.71
Minimalist_Michael_5702,Michael Youngblood,0.69,Minimalist,Brass,21.0,7.0,5195.0,1996,29,Yes,Expressive,Museum Deaccession,42.13,40.1
Abstract_Laura_5703,Laura Barnes,0.38,Abstract,,19.0,13.0,1201.0,1865,160,No,Expressive,Auctioned in London,2.98,4.55
Abstract_Maria_5704,Maria Duhon,0.76,Abstract,Stone,17.0,6.0,75556.0,1868,157,No,Expressive,Auctioned in New York,162.25,186.51
Baroque_David_5705,David Sciabica,0.28,Baroque,Stone,33.0,11.0,1679346.0,1868,157,No,Expressive,Private Collection,2581.95,3084.91
Contemporary_Clara_5706,Clara Osbourn,0.67,Contemporary,Stone,26.0,20.0,5188367.0,2019,6,Yes,Intricate,Acquired from Artist,10945.92,12998.53
Contemporary_Cecil_5707,Cecil Pendergrass,0.64,Contemporary,Marble,25.0,12.0,704055.0,2005,20,Yes,Rustic,Auctioned in London,2359.01,3293.82
Baroque_Kristen_5708,Kristen Stewart,0.2,Baroque,Aluminium,32.0,12.0,2628.0,1942,83,No,Expressive,Gallery Exhibition,7.55,8.09
Classical_Brian_5709,Brian Okajima,0.01,Classical,Aluminium,15.0,6.0,337.0,1880,145,No,Elegant,Gallery Exhibition,3.43,4.25
Abstract_Lea_5710,Lea Hubley,0.27,Abstract,Aluminium,37.0,17.0,1927.0,2009,16,Yes,Polished,Acquired from Artist,5.44,6.84
Modern_Mildred_5711,Mildred Robinson,0.44,Modern,Aluminium,22.0,10.0,541.0,2000,25,Yes,Vibrant,Private Collection,5.14,5.25
Classical_Barbara_5712,Barbara Winton,0.54,Classical,Clay,15.0,8.0,692.0,1903,122,No,Minimal,Auctioned in New York,2.24,3.72
Contemporary_Felton_5713,Felton Wilkins,0.83,Contemporary,Marble,7.0,5.0,2171.0,2001,24,Yes,Vibrant,Inherited Estate,11.63,12.86
Contemporary_Mark_5714,Mark Lange,0.44,Contemporary,Bronze,34.0,16.0,23326.0,1992,33,Yes,Minimal,Auctioned in London,22.21,28.82
Baroque_Adam_5715,Adam Dray,0.3,Baroque,Stone,14.0,8.0,67251.0,2002,23,Yes,Expressive,Gallery Exhibition,321.4,343.54
Classical_Randall_5716,Randall Lombardo,0.23,Classical,,29.0,,1111835.0,1926,99,No,Elegant,Acquired from Artist,357.9,506.36
Contemporary_William_5717,William Morris,,Contemporary,Brass,29.0,,42345.0,1935,90,No,Rustic,Acquired from Artist,70.64,68.48
Abstract_Caterina_5718,Caterina Kirby,0.39,Abstract,Wood,26.0,12.0,415.0,1989,36,Yes,Polished,Gallery Exhibition,5.0,5.61
Baroque_Daniel_5719,Daniel Jefferson,0.85,Baroque,Stone,19.0,17.0,1592885.0,1954,71,Yes,Expressive,Auctioned in New York,11882.63,14443.34
Baroque_Thomas_5720,Thomas Coons,0.48,Baroque,Stone,33.0,10.0,1712984.0,1956,69,Yes,Minimal,Auctioned in New York,6713.71,9162.25
Contemporary_Clayton_5721,Clayton Dawson,0.08,Contemporary,Clay,24.0,10.0,1429.0,2000,25,Yes,Minimal,Inherited Estate,4.55,6.52
Minimalist_James_5722,James Hammond,0.63,Minimalist,Stone,22.0,10.0,169157.0,1936,89,No,Intricate,Auctioned in New York,1214.42,1163.93
Renaissance_Ray_5723,Ray Jones,0.62,Renaissance,Bronze,5.0,5.0,251.0,1911,114,No,Rustic,Acquired from Artist,4.39,4.69
Classical_Wayne_5724,Wayne Rogers,0.12,Classical,Stone,30.0,9.0,456221.0,2007,18,Yes,Intricate,Auctioned in New York,362.78,587.4
Classical_Anderson_5725,Anderson Erebia,0.08,Classical,Marble,10.0,4.0,6258.0,1886,139,No,Elegant,Private Collection,16.37,18.29
Contemporary_James_5726,James Vanek,,Contemporary,Bronze,3.0,3.0,50.0,1908,117,No,Vibrant,Private Collection,3.25,4.07
Minimalist_Debra_5727,Debra Garza,0.45,Minimalist,Stone,38.0,18.0,7552271.0,1941,84,No,Polished,Auctioned in New York,5552.36,8493.38
Modern_Malcolm_5728,Malcolm Mattione,,Modern,Clay,21.0,8.0,504.0,1906,119,No,Expressive,Acquired from Artist,3.0,3.29
Classical_Thomas_5729,Thomas Brake,,Classical,Bronze,23.0,9.0,5936.0,1914,111,No,Minimal,Auctioned in New York,13.81,14.65
Baroque_Michael_5730,Michael Caceres,,Baroque,Clay,27.0,10.0,4151.0,1897,128,No,Expressive,Private Collection,4.94,5.38
Abstract_Dustin_5731,Dustin Rupp,0.41,Abstract,Wood,22.0,12.0,,1984,41,Yes,Elegant,Gallery Exhibition,3.9,5.66
Classical_Chris_5732,Chris Schuler,0.79,Classical,,11.0,,293.0,1905,120,No,Intricate,Auctioned in New York,4.82,5.74
Abstract_Monica_5733,Monica Sabatino,0.69,Abstract,Marble,32.0,7.0,169582.0,2015,10,Yes,Expressive,Acquired from Artist,664.97,668.14
Contemporary_Howard_5734,Howard Carter,0.15,Contemporary,Brass,12.0,7.0,2634.0,1899,126,No,Minimal,Inherited Estate,3.3,5.25
Contemporary_Donald_5735,Donald Swanson,0.8,Contemporary,Stone,36.0,16.0,,1866,159,No,Minimal,Acquired from Artist,34057.26,39819.82
Minimalist_Jeff_5736,Jeff Kowis,0.3,Minimalist,Clay,10.0,5.0,355.0,1866,159,No,Vibrant,Inherited Estate,4.92,4.7
Abstract_Julie_5737,Julie Hosey,0.22,Abstract,Marble,18.0,12.0,,1949,76,No,Vibrant,Acquired from Artist,349.54,471.4
Abstract_John_5738,John Brown,0.17,Abstract,Clay,17.0,8.0,1803.0,1865,160,No,Polished,Auctioned in New York,5.45,7.48
Renaissance_Jay_5739,Jay Vogel,0.6,Renaissance,Clay,9.0,4.0,146.0,1892,133,No,Expressive,Auctioned in London,4.19,6.58
Renaissance_Anna_5740,Anna Hicks,,Renaissance,Brass,,12.0,44617.0,1949,76,No,Polished,Private Collection,67.48,103.38
Abstract_Amber_5741,Amber Lawler,0.22,Abstract,,37.0,17.0,30554.0,1975,50,Yes,Intricate,Private Collection,80.81,90.1
Baroque_Stephen_5742,Stephen Shininger,0.91,Baroque,Marble,8.0,,3580.0,1902,123,No,Minimal,Auctioned in London,5.59,5.3
Abstract_Arthur_5743,Arthur Brown,0.15,Abstract,Marble,6.0,5.0,2648.0,1942,83,No,Expressive,Auctioned in London,6.25,5.7
Minimalist_Edward_5744,Edward Veale,0.41,Minimalist,Bronze,37.0,22.0,77061.0,1906,119,No,Rustic,Auctioned in New York,237.06,243.99
Abstract_Harold_5745,Harold Cope,0.99,Abstract,Brass,8.0,5.0,393.0,1935,90,No,Expressive,Auctioned in London,5.74,5.22
Minimalist_Jody_5746,Jody Papitto,0.64,Minimalist,Brass,26.0,,8520.0,1902,123,No,Intricate,Private Collection,36.99,49.84
Contemporary_Celeste_5747,Celeste Lupo,0.18,Contemporary,Clay,19.0,6.0,299.0,1898,127,No,Elegant,Acquired from Artist,5.14,5.79
Abstract_Vicki_5748,Vicki Miller,0.81,Abstract,,22.0,,370446.0,1957,68,Yes,Vibrant,Private Collection,1010.18,922.19
Classical_Jarvis_5749,Jarvis Flynn,0.09,Classical,Stone,,15.0,3219360.0,1988,37,Yes,Vibrant,Museum Deaccession,8001.69,12795.64
Minimalist_Brenda_5750,Brenda Lockhart,0.25,Minimalist,Clay,19.0,10.0,1818.0,1920,105,No,Intricate,Gallery Exhibition,4.98,7.03
Minimalist_Sadie_5751,Sadie Conrad,0.39,Minimalist,Brass,38.0,10.0,48755.0,1877,148,No,Vibrant,Inherited Estate,116.49,112.76
Modern_Lawrence_5752,Lawrence Jones,0.36,Modern,Bronze,19.0,11.0,6263.0,1855,170,No,Vibrant,Museum Deaccession,35.04,39.2
